ADORA2B,NM_000676
ADORA2B,NP_000667
ADORA2B,P29275
ADORA3,140
ADORA3,268
ADORA3,A<sub>3</sub> receptor
ADORA3,A3 ADENOSINE RECEPTOR
ADORA3,A3AR
ADORA3,AA3R_HUMAN
ADORA3,ADENOSINE 3 RECEPTOR
ADORA3,adenosine A3 receptor
ADORA3,ADENOSINE A3 RECEPTOR. [SOURCE:UNIPROT/SWISSPROT;ACC:P33765]
ADORA3,Adenosine receptor A3
ADORA3,ADENOSINE RECEPTOR A3
ADORA3,ADENOSINE RECEPTOR A3A
ADORA3,ADORA3
ADORA3,ENSG00000121933
ADORA3,ENSG00000282608
ADORA3,NM_000677
ADORA3,NP_000668
ADORA3,P0DMS8
ADORA3,P33765
ADRA1A,&alpha;<sub>1A</sub>-adrenoceptor
ADRA1A,148
ADRA1A,277
ADRA1A,ADA1A_HUMAN
ADRA1A,ADRA1A
ADRA1A,ADRA1C
ADRA1A,ADRA1D
ADRA1A,adrenoceptor alpha 1A
ADRA1A,Alpha-1A adrenergic receptor
ADRA1A,ALPHA-1A ADRENERGIC RECEPTOR
ADRA1A,ALPHA-1A ADRENERGIC RECEPTOR (ALPHA 1A-ADRENOCEPTOR) (ALPHA 1A- ADRENORECEPTOR) (ALPHA-1C ADRENERGIC RECEPTOR) (ALPHA ADRENERGIC RECEPTOR 1C). [SOURCE:UNIPROT/SWISSPROT;ACC:P35348]
ADRA1A,Alpha-1A adrenoceptor
ADRA1A,Alpha-1A adrenoreceptor
ADRA1A,Alpha-1C adrenergic receptor
ADRA1A,ALPHA-1C ADRENERGIC RECEPTOR
ADRA1A,Alpha-1D adrenergic receptor
ADRA1A,Alpha-1D adrenoceptor
ADRA1A,Alpha-1D adrenoreceptor
ADRA1A,Alpha-adrenergic receptor 1a
ADRA1A,Alpha-adrenergic receptor 1c
ADRA1A,ALPHA 1A-ADRENOCEPTOR
ADRA1A,ALPHA 1A-ADRENORECEPTOR
ADRA1A,ALPHA ADRENERGIC RECEPTOR 1C
ADRA1A,ENSG00000120907
ADRA1A,NM_000680
ADRA1A,NP_000671
ADRA1A,P35348
ADRA1B,&alpha;<sub>1B</sub>-adrenoceptor
ADRA1B,147
ADRA1B,278
ADRA1B,ADA1B_HUMAN
ADRA1B,ADRA1B
ADRA1B,adrenoceptor alpha 1B
ADRA1B,Alpha-1B adrenergic receptor
ADRA1B,ALPHA-1B ADRENERGIC RECEPTOR
ADRA1B,ALPHA-1B ADRENERGIC RECEPTOR (ALPHA 1B-ADRENOCEPTOR) (ALPHA 1B- ADRENORECEPTOR). [SOURCE:UNIPROT/SWISSPROT;ACC:P35368]
ADRA1B,Alpha-1B adrenoceptor
ADRA1B,Alpha-1B adrenoreceptor
ADRA1B,ALPHA 1B-ADRENOCEPTOR
ADRA1B,ALPHA 1B-ADRENORECEPTOR
ADRA1B,ENSG00000170214
ADRA1B,NM_000679
ADRA1B,NP_000670
ADRA1B,P35368
ADRA1D,&alpha;<sub>1D</sub>-adrenoceptor
ADRA1D,146
ADRA1D,280
ADRA1D,ADA1D_HUMAN
ADRA1D,ADRA1A
ADRA1D,ADRA1D
ADRA1D,adrenoceptor alpha 1D
ADRA1D,ALPHA-1A ADRENERGIC RECEPTOR
ADRA1D,ALPHA-1D ADRENERGIC RECEPTOR
ADRA1D,ALPHA-1D ADRENERGIC RECEPTOR (ALPHA 1D-ADRENOCEPTOR) (ALPHA 1D- ADRENORECEPTOR) (ALPHA-1A ADRENERGIC RECEPTOR) (ALPHA ADRENERGIC RECEPTOR 1A). [SOURCE:UNIPROT/SWISSPROT;ACC:P25100]
ADRA1D,ALPHA 1D-ADRENOCEPTOR
ADRA1D,ALPHA 1D-ADRENORECEPTOR
ADRA1D,ALPHA ADRENERGIC RECEPTOR 1A
ADRA1D,ENSG00000171873
ADRA1D,NM_000678
ADRA1D,NP_000669
ADRA1D,P25100
ADRA2A,&alpha;<sub>2A</sub>-adrenoceptor
ADRA2A,150
ADRA2A,281
ADRA2A,ADA2A_HUMAN
ADRA2A,ADRA2A
ADRA2A,ADRA2R
ADRA2A,ADRAR
ADRA2A,"ADRENERGIC, ALPHA-2A-, RECEPTOR"
ADRA2A,adrenoceptor alpha 2A
ADRA2A,Alpha-2 adrenergic receptor subtype C10
ADRA2A,Alpha-2A adrenergic receptor
ADRA2A,ALPHA-2A ADRENERGIC RECEPTOR
ADRA2A,ALPHA-2A ADRENERGIC RECEPTOR (ALPHA-2A ADRENOCEPTOR) (ALPHA-2A ADRENORECEPTOR) (ALPHA-2AAR SUBTYPE C10). [SOURCE:UNIPROT/SWISSPROT;ACC:P08913]
ADRA2A,Alpha-2A adrenoceptor
ADRA2A,ALPHA-2A ADRENOCEPTOR
ADRA2A,Alpha-2A adrenoreceptor
ADRA2A,ALPHA-2A ADRENORECEPTOR
ADRA2A,Alpha-2AAR
ADRA2A,ALPHA-2AAR SUBTYPE C10
ADRA2A,ENSG00000150594
ADRA2A,NM_000681
ADRA2A,NP_000672
ADRA2A,P08913
ADRA2B,&alpha;<sub>2B</sub>-adrenoceptor
ADRA2B,151
ADRA2B,282
ADRA2B,ADA2B_HUMAN
ADRA2B,ADRA2B
ADRA2B,ADRA2L1
ADRA2B,ADRA2RL1
ADRA2B,adrenoceptor alpha 2B
ADRA2B,Alpha-2 adrenergic receptor subtype C2
ADRA2B,Alpha-2B adrenergic receptor
ADRA2B,ALPHA-2B ADRENERGIC RECEPTOR
ADRA2B,ALPHA-2B ADRENERGIC RECEPTOR (ALPHA-2B ADRENOCEPTOR) (ALPHA-2B ADRENORECEPTOR) (SUBTYPE C2). [SOURCE:UNIPROT/SWISSPROT;ACC:P18089]
ADRA2B,Alpha-2B adrenoceptor
ADRA2B,ALPHA-2B ADRENOCEPTOR
ADRA2B,Alpha-2B adrenoreceptor
ADRA2B,ALPHA-2B ADRENORECEPTOR
ADRA2B,Alpha-2BAR
ADRA2B,ENSG00000181210
ADRA2B,ENSG00000222040
ADRA2B,ENSG00000274286
ADRA2B,NM_000682
ADRA2B,NP_000673
ADRA2B,P18089
ADRA2B,SUBTYPE C2
ADRA2C,&alpha;<sub>2C</sub>-adrenoceptor
ADRA2C,152
ADRA2C,283
ADRA2C,ADA2C_HUMAN
ADRA2C,ADRA2C
ADRA2C,ADRA2L2
ADRA2C,ADRA2RL2
ADRA2C,adrenoceptor alpha 2C
ADRA2C,Alpha-2 adrenergic receptor subtype C4
ADRA2C,Alpha-2C adrenergic receptor
ADRA2C,ALPHA-2C ADRENERGIC RECEPTOR
ADRA2C,Alpha-2C adrenoceptor
ADRA2C,Alpha-2C adrenoreceptor
ADRA2C,Alpha-2CAR
ADRA2C,ENSG00000184160
ADRA2C,NM_000683
ADRA2C,NP_000674
ADRA2C,P18825
ADRB1,&beta;<sub>1</sub>-adrenoceptor
ADRB1,153
ADRB1,285
ADRB1,ADRB1
ADRB1,ADRB1_HUMAN
ADRB1,ADRB1R
ADRB1,"ADRENERGIC, BETA-1-, RECEPTOR"
ADRB1,adrenoceptor beta 1
ADRB1,B1AR
ADRB1,Beta-1 adrenergic receptor
ADRB1,BETA-1 ADRENERGIC RECEPTOR
ADRB1,BETA-1 ADRENERGIC RECEPTOR (BETA-1 ADRENOCEPTOR) (BETA-1 ADRENORECEPTOR). [SOURCE:UNIPROT/SWISSPROT;ACC:P08588]
ADRB1,Beta-1 adrenoceptor
ADRB1,BETA-1 ADRENOCEPTOR
ADRB1,Beta-1 adrenoreceptor
ADRB1,BETA-1 ADRENORECEPTOR
ADRB1,ENSG00000043591
ADRB1,NM_000684
ADRB1,NP_000675
ADRB1,P08588
ADRB2,&beta;<sub>2</sub>-adrenoceptor
ADRB2,154
ADRB2,286
ADRB2,ADRB2
ADRB2,ADRB2_HUMAN
ADRB2,ADRB2R
ADRB2,"ADRENERGIC, BETA-2-, RECEPTOR, SURFACE"
ADRB2,"adrenoceptor beta 2, surface"
ADRB2,B2AR
ADRB2,Beta-2 adrenergic receptor
ADRB2,BETA-2 ADRENERGIC RECEPTOR
ADRB2,BETA-2 ADRENERGIC RECEPTOR (BETA-2 ADRENOCEPTOR) (BETA-2 ADRENORECEPTOR). [SOURCE:UNIPROT/SWISSPROT;ACC:P07550]
ADRB2,Beta-2 adrenoceptor
ADRB2,BETA-2 ADRENOCEPTOR
ADRB2,Beta-2 adrenoreceptor
ADRB2,BETA-2 ADRENORECEPTOR
ADRB2,ENSG00000169252
ADRB2,NM_000024
ADRB2,NP_000015
ADRB2,P07550
ADRB3,&beta;<sub>3</sub>-adrenoceptor
ADRB3,155
ADRB3,288
ADRB3,ADRB3
ADRB3,ADRB3_HUMAN
ADRB3,ADRB3R
ADRB3,"ADRENERGIC, BETA-3-, RECEPTOR"
ADRB3,adrenoceptor beta 3
ADRB3,B3AR
ADRB3,Beta-3 adrenergic receptor
ADRB3,BETA-3 ADRENERGIC RECEPTOR
ADRB3,BETA-3 ADRENERGIC RECEPTOR (BETA-3 ADRENOCEPTOR) (BETA-3 ADRENORECEPTOR). [SOURCE:UNIPROT/SWISSPROT;ACC:P13945]
ADRB3,Beta-3 adrenoceptor
ADRB3,BETA-3 ADRENOCEPTOR
ADRB3,Beta-3 adrenoreceptor
ADRB3,BETA-3 ADRENORECEPTOR
ADRB3,BETA3-AR
ADRB3,BETA3AR
ADRB3,ENSG00000188778
ADRB3,NM_000025
ADRB3,NP_000016
ADRB3,P13945
AGTR1,185
AGTR1,336
AGTR1,AGTR1
AGTR1,AGTR1_HUMAN
AGTR1,AGTR1A
AGTR1,AGTR1B
AGTR1,ANGIOTENSIN 1 RECEPTOR
AGTR1,ANGIOTENSIN II RECEPTOR 1
AGTR1,"angiotensin II receptor, type 1"
AGTR1,Angiotensin II type-1 receptor
AGTR1,AT<sub>1</sub> receptor
AGTR1,AT1
AGTR1,AT1AR
AGTR1,AT1BR
AGTR1,AT2R1
AGTR1,AT2R1B
AGTR1,ENSG00000144891
AGTR1,NM_000685
AGTR1,NP_000676
AGTR1,P30556
AGTR1,Type-1 angiotensin II receptor
AGTR1,TYPE-1 ANGIOTENSIN II RECEPTOR
AGTR1,TYPE-1 ANGIOTENSIN II RECEPTOR (AT1) (AT1AR). [SOURCE:UNIPROT/SWISSPROT;ACC:P30556]
AGTR2,186
AGTR2,338
AGTR2,AGTR2
AGTR2,AGTR2_HUMAN
AGTR2,ANGIOTENSIN II RECEPTOR 2
AGTR2,"angiotensin II receptor, type 2"
AGTR2,AT<sub>2</sub> receptor
AGTR2,AT2
AGTR2,ENSG00000180772
AGTR2,NM_000686
AGTR2,NP_000677
AGTR2,P50052
AGTR2,TYPE-2 ANGIOTENSIN II RECEPTOR
AGTR2,TYPE-2 ANGIOTENSIN II RECEPTOR (AT2). [SOURCE:UNIPROT/SWISSPROT;ACC:P50052]
AGXT,189
AGXT,AGXT
AGXT,ENSG00000172482
AGXT,P21549
AGXT,Q9UJX1
AGXT,TLH6
AGXT2,64902
AGXT2,AGT2_HUMAN
AGXT2,AGXT2
AGXT2,"ALANINE--GLYOXYLATE AMINOTRANSFERASE 2, MITOCHONDRIAL"
AGXT2,"ALANINE--GLYOXYLATE AMINOTRANSFERASE 2, MITOCHONDRIAL PRECURSOR (EC 2.6.1.44) ((R)-3-AMINO-2-METHYLPROPIONATE--PYRUVATE TRANSAMINASE) (EC 2.6.1.40) (AGT 2) (BETA-ALANINE-PYRUVATE AMINOTRANSFERASE) (BETA- ALAAT II) (D-AIBAT). [SOURCE:UNIPROT/SWISSPROT;ACC:"
AGXT2,ENSG00000113492
AGXT2,Q9BYV1
AHR,196
AHR,AC019117.3
AHR,AHR
AHR,AHR_HUMAN
AHR,aryl hydrocarbon receptor
AHR,Aryl hydrocarbon receptor
AHR,BHLHE76
AHR,ENSG00000106546
AHR,P35869
AKR1B1,231
AKR1B1,AKR1B1
AKR1B1,aldo-keto reductase family 1 member B
AKR1B1,ALDOSE REDUCTASE
AKR1B1,ALDOSE REDUCTASE (EC 1.1.1.21) (AR) (ALDEHYDE REDUCTASE). [SOURCE:UNIPROT/SWISSPROT;ACC:P15121]
AKR1B1,ALDR_HUMAN
AKR1B1,ENSG00000085662
AKR1B1,P15121
AKR1C1,1645
AKR1C1,AK1C1_HUMAN
AKR1C1,AKR1C1
AKR1C1,ALDO-KETO REDUCTASE FAMILY 1 MEMBER C1
AKR1C1,"ALDO-KETO REDUCTASE FAMILY 1 MEMBER C1 (EC 1.1.1.-) (20-ALPHA- HYDROXYSTEROID DEHYDROGENASE) (EC 1.1.1.149) (20-ALPHA-HSD) (TRANS- 1,2-DIHYDROBENZENE-1,2-DIOL DEHYDROGENASE) (EC 1.3.1.20) (HIGH- AFFINITY HEPATIC BILE ACID-BINDING PROTEIN) (HBAB) (CHLORDEC"
AKR1C1,ENSG00000187134
AKR1C1,Q04828
AKR1C2,100653286; 1646
AKR1C2,1646
AKR1C2,AK1C2_HUMAN
AKR1C2,AKR1C2
AKR1C2,ALDO-KETO REDUCTASE FAMILY 1 MEMBER C2
